experiment_id,episode_id,seed,opponent,crop,crop_allocation,starting_money,final_money,profit,revenue,seed_cost,other_direct_cost,harvest_units,harvest_events,sold_units,unsold_units,avg_realized_price,tile_days,revenue_per_tile_day,productive_actions,movement_actions,market_actions,revenue_per_action,first_harvest_day,last_harvest_day,capital_locked,land_used,win,money_margin,validation_overall,condition
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20004,20004,starter,STRAWBERRY,1.0,3000.0,14668.0,11668.0,14268.0,2600,,67,67,65,2,219.5077,333,42.8468,380,334,39,19.8167,10,29,2600,1,1,11247.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20005,20005,starter,STRAWBERRY,1.0,3000.0,8170.0,5170.0,7570.0,2400,,67,67,65,2,116.4615,333,22.7327,377,334,37,10.5139,10,29,2400,1,1,4578.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20006,20006,starter,STRAWBERRY,1.0,3000.0,15284.0,12284.0,14884.0,2600,,67,67,65,2,228.9846,333,44.6967,380,334,39,20.6722,10,29,2600,1,1,11812.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20007,20007,starter,STRAWBERRY,1.0,3000.0,15501.0,12501.0,15001.0,2500,,68,68,66,2,227.2879,344,43.6076,386,321,38,20.8347,10,29,2500,1,1,11729.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20008,20008,starter,STRAWBERRY,1.0,3000.0,13765.0,10765.0,13165.0,2400,,66,66,64,2,205.7031,320,41.1406,365,334,37,18.2847,10,29,2400,1,1,10171.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20009,20009,starter,STRAWBERRY,1.0,3000.0,14129.0,11129.0,13729.0,2600,,67,67,65,2,211.2154,333,41.2282,380,334,39,19.0681,10,29,2600,1,1,10598.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20010,20010,starter,STRAWBERRY,1.0,3000.0,15446.0,12446.0,15046.0,2600,,67,67,65,2,231.4769,333,45.1832,380,334,39,20.8972,10,29,2600,1,1,11700.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20011,20011,starter,STRAWBERRY,1.0,3000.0,15626.0,12626.0,15126.0,2500,,67,67,65,2,232.7077,333,45.4234,378,333,38,21.0083,10,29,2500,1,1,12205.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20012,20012,starter,STRAWBERRY,1.0,3000.0,15255.0,12255.0,14855.0,2600,,67,67,65,2,228.5385,333,44.6096,380,334,39,20.6319,10,29,2600,1,1,11755.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20013,20013,starter,STRAWBERRY,1.0,3000.0,13628.0,10628.0,13228.0,2600,,67,67,65,2,203.5077,333,39.7237,380,334,39,18.3722,10,29,2600,1,1,10197.0,PASS,no_fertilizer_no_delay
isolated_STRAWBERRY_vs_starter,isolated_STRAWBERRY_vs_starter_seed20014,20014,starter,STRAWBERRY,1.0,3000.0,14141.0,11141.0,13541.0,2400,,67,67,65,2,208.3231,333,40.6637,377,336,37,18.8069,10,29,2400,1,1,10617.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10000,10000,pass,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,19516.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10001,10001,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10002,10002,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10003,10003,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10004,10004,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10005,10005,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10006,10006,pass,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,19516.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10007,10007,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10008,10008,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10009,10009,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10010,10010,pass,MELON,1.0,3000.0,22548.0,19548.0,22588.0,3040,,95,20,95,0,237.7684,326,69.2883,363,350,44,31.3722,10,22,3040,1,1,19548.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10011,10011,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10012,10012,pass,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,19516.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10013,10013,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_pass,isolated_MELON_vs_pass_seed10014,10014,pass,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19468.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20000,20000,starter,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,18832.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20001,20001,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,18962.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20002,20002,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,18962.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20003,20003,starter,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,18966.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20004,20004,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19047.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20005,20005,starter,MELON,1.0,3000.0,22548.0,19548.0,22588.0,3040,,95,20,95,0,237.7684,326,69.2883,363,350,44,31.3722,10,22,3040,1,1,18934.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20006,20006,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19047.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20007,20007,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,18725.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20008,20008,starter,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,18962.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20009,20009,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,18986.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20010,20010,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,18651.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20011,20011,starter,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,18962.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20012,20012,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19017.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20013,20013,starter,MELON,1.0,3000.0,22468.0,19468.0,22588.0,3120,,95,20,95,0,237.7684,326,69.2883,364,349,45,31.3722,10,22,3120,1,1,19047.0,PASS,no_fertilizer_no_delay
isolated_MELON_vs_starter,isolated_MELON_vs_starter_seed20014,20014,starter,MELON,1.0,3000.0,22516.0,19516.0,22556.0,3040,,95,20,95,0,237.4316,322,70.0497,361,352,44,31.3278,10,22,3040,1,1,19085.0,PASS,no_fertilizer_no_delay
