stage,group,cell_id,episode_id,seed,opponent,config_json,starting_money,final_money,profit,revenue_total,cost_seed,cost_hire,cost_land,cost_animal,cost_buy_wheat,cost_buy_fertilizer,cost_other,harvest_units_json,animal_units_json,animals_placed,animals_escaped,hands_hired_events,land_quadrants_end,productive_action_rate,movement_fraction,market_action_fraction,win,money_margin,validation_overall,inventory_overflow_flag
A,a3_animal_lifecycle,animal_COW_1h,animal_COW_1h_seed100204,100204,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,10806.0,7806.0,9396.0,0,30,0,400,1160.0,0,0.0,{},"{""COW"": 36}",1,0,30,1,0.1207,0.039,0.0511,1,7806.0,PASS,0
A,a3_animal_lifecycle,animal_COW_1h,animal_COW_1h_seed100205,100205,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,9615.0,6615.0,8165.0,0,30,0,400,1120.0,0,0.0,{},"{""COW"": 36}",1,0,30,1,0.1207,0.039,0.0511,1,6615.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100200,100200,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,10042.0,7042.0,8715.0,0,120,0,400,1153.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,7042.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100201,100201,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,10862.0,7862.0,9345.0,0,120,0,400,963.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,7862.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100202,100202,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,10411.0,7411.0,9010.0,0,120,0,400,1079.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,7411.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100203,100203,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,10123.0,7123.0,8715.0,0,120,0,400,1072.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,7123.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100204,100204,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,10716.0,7716.0,9396.0,0,120,0,400,1160.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,7716.0,PASS,0
A,a3_animal_lifecycle,animal_COW_3h,animal_COW_3h_seed100205,100205,pass,"{""animals"": {""COW"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,9525.0,6525.0,8165.0,0,120,0,400,1120.0,0,0.0,{},"{""COW"": 36}",1,0,90,1,0.061,0.0197,0.0474,1,6525.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100200,100200,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,8576.0,5576.0,7259.0,0,30,0,500,1153.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,5576.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100201,100201,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,9589.0,6589.0,8082.0,0,30,0,500,963.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,6589.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100202,100202,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,9304.0,6304.0,7913.0,0,30,0,500,1079.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,6304.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100203,100203,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,9622.0,6622.0,8224.0,0,30,0,500,1072.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,6622.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100204,100204,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,8909.0,5909.0,7599.0,0,30,0,500,1160.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,5909.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_1h,animal_SHEEP_1h_seed100205,100205,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 1}",3000.0,8451.0,5451.0,7101.0,0,30,0,500,1120.0,0,0.0,{},"{""SHEEP"": 34}",1,0,30,1,0.1121,0.0348,0.049,1,5451.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100200,100200,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,8486.0,5486.0,7259.0,0,120,0,500,1153.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,5486.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100201,100201,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,9499.0,6499.0,8082.0,0,120,0,500,963.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,6499.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100202,100202,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,9214.0,6214.0,7913.0,0,120,0,500,1079.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,6214.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100203,100203,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,9532.0,6532.0,8224.0,0,120,0,500,1072.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,6532.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100204,100204,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,8819.0,5819.0,7599.0,0,120,0,500,1160.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,5819.0,PASS,0
A,a3_animal_lifecycle,animal_SHEEP_3h,animal_SHEEP_3h_seed100205,100205,pass,"{""animals"": {""SHEEP"": 1}, ""feed_source"": ""market"", ""n_hands"": 3}",3000.0,8361.0,5361.0,7101.0,0,120,0,500,1120.0,0,0.0,{},"{""SHEEP"": 34}",1,0,90,1,0.0567,0.0176,0.0463,1,5361.0,PASS,0
