stage,group,cell_id,episode_id,seed,opponent,config_json,starting_money,final_money,profit,revenue_total,cost_seed,cost_hire,cost_land,cost_animal,cost_buy_wheat,cost_buy_fertilizer,cost_other,harvest_units_json,animal_units_json,sold_units_total,avg_realized_price_overall,hands_hired_events,land_quadrants_end,productive_action_rate,movement_fraction,market_action_fraction,win,money_margin,validation_overall,inventory_overflow_flag
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200001,200001,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200002,200002,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200003,200003,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200004,200004,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200005,200005,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200006,200006,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_1.1,b1_MELON_threshold_1.1_seed200007,200007,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""mode"": ""threshold"", ""threshold_frac"": 1.1}}",3000.0,28200.0,25200.0,31820.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},188,169.2553,60,1,0.8761,0.499,0.0643,1,25200.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200000,200000,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200001,200001,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200002,200002,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200003,200003,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200004,200004,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200005,200005,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200006,200006,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_3d,b1_MELON_batch_3d_seed200007,200007,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 3, ""mode"": ""batch""}}",3000.0,27837.0,24837.0,31457.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,138.5771,60,1,0.8761,0.499,0.0658,1,24837.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200000,200000,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200001,200001,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200002,200002,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200003,200003,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200004,200004,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200005,200005,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200006,200006,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_batch_7d,b1_MELON_batch_7d_seed200007,200007,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""batch""}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200000,200000,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200001,200001,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200002,200002,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200003,200003,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200004,200004,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200005,200005,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200006,200006,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
B,b1_sale_timing_by_crop,b1_MELON_threshold_batch,b1_MELON_threshold_batch_seed200007,200007,pass,"{""crops"": ""MELON"", ""n_hands"": 2, ""sell_policy"": {""batch_interval_days"": 7, ""mode"": ""threshold_batch"", ""threshold_frac"": 1.1}}",3000.0,28075.0,25075.0,31695.0,6560,60,0,0,0,0,0,"{""MELON"": 227}",{},227,139.6256,60,1,0.8761,0.499,0.0653,1,25075.0,PASS,0
